id_vụ,year,yield_class,yield_class_encoded,pat_016__stage_2_Mát-Khô__stage_3_Mát-Khô,pat_017__stage_1_Mát-Khô__stage_3_Mát-Khô,pat_009__stage_1_Mát-Khô__stage_2_Mát-Khô__stage_3_Mát-Khô,pat_030__stage_2_Mát-Khô__stage_3_Mát-Khô__stage_4_Mát-Khô,pat_027__stage_2_Mát-Khô__stage_3_Mát-Khô__stage_5_Mát-Khô,pat_004__stage_3_Vừa-Khô,pat_006__stage_1_Mát-Khô__stage_2_Mát-Khô,pat_011__stage_2_Mát-Khô__stage_4_Mát-Khô,pat_008__stage_2_Mát-Khô__stage_5_Mát-Khô,pat_025__stage_2_Mát-Vừa,pat_031__stage_2_Mát-Khô__stage_4_Mát-Khô__stage_5_Mát-Khô,pat_003__stage_1_Mát-Khô,pat_022__stage_4_Vừa-Vừa__stage_5_Vừa-Vừa,pat_019__stage_5_Mát-Vừa,stage_4_avg_temp,pat_002__stage_3_Mát-Khô__stage_4_Mát-Khô,pat_021__stage_3_Vừa-Vừa__stage_4_Vừa-Vừa,pat_024__stage_3_Vừa-Vừa__stage_5_Vừa-Vừa,pat_005__stage_2_Vừa-Ướt__stage_5_Vừa-Vừa,stage_3_avg_et0,pat_028__stage_1_Mát-Vừa,pat_010__stage_2_Vừa-Vừa__stage_5_Vừa-Vừa,pat_000__stage_3_Mát-Khô__stage_4_Mát-Khô__stage_5_Mát-Khô,pat_001__stage_3_Mát-Khô__stage_5_Mát-Khô,stage_3_avg_temp,pat_026__stage_4_Mát-Ướt,pat_020__stage_1_Mát-Vừa__stage_4_Mát-Khô,stage_5_avg_et0,stage_2_total_precip,stage_1_avg_temp
Tien Giang_2010_winter_spring,2010,Medium,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,25.60266532897949,0,0,0,0,4.227575413386027,0,0,0,0,26.302943420410156,0,0,4.878899040222168,20.20000077039003,26.064670471918017
Tien Giang_2010_summer_autumn,2010,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.808395195007325,0,0,0,0,4.05253103574117,0,0,0,0,28.07419344584147,0,0,3.59144314289093,106.10000174492598,29.37320209684826
Tra Vinh_2010_summer_autumn,2010,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.91556215286255,0,0,0,0,3.9856812159220376,0,0,0,0,28.024139658610025,0,0,3.621568036079407,122.99999921023846,29.501679193405877
Kien Giang_2010_summer_autumn,2010,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.92991647720337,0,0,0,0,4.100604327519735,0,0,0,0,28.121444574991862,0,0,3.5381791400909424,171.59999729692936,29.494579496837797
Kien Giang_2010_winter_spring,2010,High,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,25.878562450408936,0,0,0,0,4.0736509164174395,0,0,0,0,26.595890045166016,0,0,5.060801944732666,17.700000509619716,26.301424843924387
Tra Vinh_2010_winter_spring,2010,High,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,25.596499538421632,1,0,0,0,4.214486185709635,0,0,0,0,26.15358378092448,0,0,4.789479694366455,9.10000041872263,25.658425376528783
Vinh Long_2010_summer_autumn,2010,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.821521472930907,0,0,0,0,3.98014718691508,0,0,0,0,28.031140009562176,0,0,3.5168377447128294,104.29999886453152,29.622567131405784
Vinh Long_2010_winter_spring,2010,High,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,25.611103534698486,1,0,0,0,4.16872402826945,0,0,0,0,26.4264165242513,0,0,4.9540565299987795,16.2000008970499,26.007885160900297
Long An_2010_main_season,2010,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5371036529541,0,0,0,0,3.934923537572225,0,0,0,0,27.136721928914387,0,0,3.572514419555664,234.10000294446945,29.58273379007975
Long An_2010_summer_autumn,2010,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9773118019104,0,0,0,0,4.161689329147339,0,0,0,0,28.24977684020996,0,0,3.558332266807556,86.00000067800283,29.86924107869466
Soc Trang_2010_summer_autumn,2010,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.854812812805175,0,0,0,0,3.903805732727051,0,0,0,0,28.017833709716797,0,0,3.6141334486007697,103.10000045597552,29.604500543503537
Soc Trang_2010_winter_spring,2010,High,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,25.585125064849855,1,0,0,0,4.241662438710531,0,0,0,0,26.081027221679687,0,0,4.815312690734864,4.8000000193715096,25.51025408790225
Ben Tre_2010_winter_spring,2010,High,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,25.5775203704834,0,0,0,0,4.103965552647908,0,0,0,0,26.126305135091147,0,0,4.755950794219971,20.20000077039003,25.866661980038597
Can Tho_2010_winter_spring,2010,High,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,25.461020374298094,1,0,0,0,3.998237005869547,0,0,0,0,26.159110005696615,0,0,4.9439685249328615,9.10000041872263,25.7460747673398
Ca Mau_2010_main_season,2010,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.65277042388916,0,0,0,0,3.68580961227417,0,0,0,0,27.0416940053304,0,0,3.5531031847000123,301.6999976634979,28.661991391863143
Ca Mau_2010_summer_autumn,2010,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.90214557647705,0,0,0,0,3.923556693394979,0,0,0,0,28.049332936604817,0,0,3.4419518327713012,180.50000239908695,29.39195224217006
Bac Lieu_2010_winter_spring,2010,Low,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,25.8959153175354,1,0,0,0,4.304889678955078,0,0,0,0,26.258137385050457,0,0,4.975482654571533,4.000000014901161,25.817106156122115
Bac Lieu_2010_summer_autumn,2010,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.11206159591675,0,0,0,0,4.024552377065023,0,0,0,0,28.30438804626465,0,0,3.6691263771057128,133.4999968260527,29.570281164986746
An Giang_2010_winter_spring,2010,High,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25.652271461486816,0,0,0,0,4.147739092508952,0,0,0,0,26.709528096516927,0,0,5.041210708618164,14.099999994039536,26.57093683878581
An Giang_2010_summer_autumn,2010,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.98831386566162,0,0,0,0,4.0789295673370365,0,0,0,0,28.105222956339517,0,0,3.6489148807525633,102.20000033080578,29.662305741083053
Can Tho_2010_summer_autumn,2010,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.780498600006105,0,0,0,0,3.921384604771932,0,0,0,0,27.937998326619468,0,0,3.501848969459534,107.9999996945262,29.757880892072404
Bac Lieu_2010_main_season,2010,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.846644783020015,0,0,1,1,3.858957227071126,0,0,0,0,27.267999140421548,0,0,3.673357620239258,270.10000306367874,28.968495232718332
An Giang_2010_main_season,2010,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.954042530059816,0,1,1,1,3.841061989466349,0,0,0,0,27.220361328125,0,0,3.66854040145874,210.40000027418137,28.986413410731725
Dong Thap_2010_winter_spring,2010,High,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25.691332626342778,0,0,0,0,4.283602380752564,0,0,0,0,26.913694381713867,0,0,5.135189819335937,18.900000818073742,26.75252242315383
Dong Thap_2010_summer_autumn,2010,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.999560928344728,0,0,0,0,4.083023564020793,0,0,0,0,28.14688860575358,0,0,3.618996238708496,89.00000032037497,29.78367433093843
Long An_2010_winter_spring,2010,High,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25.84887456893921,0,0,0,0,4.444257640838623,0,0,0,0,27.12366600036621,0,0,5.256712818145752,14.40000023692846,26.744340260823567
Ben Tre_2010_main_season,2010,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.439708042144776,0,0,1,1,3.886742067337036,0,0,0,0,27.145471572875977,0,0,3.5415135288238524,263.2999985218048,29.00525329226539
Hau Giang_2010_summer_autumn,2010,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.613999843597412,0,0,0,0,3.8159097830454503,0,0,0,0,27.74622319539388,0,0,3.3912927961349486,147.30000072717667,29.661698840913317
Soc Trang_2011_main_season,2011,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.572730445861815,0,1,0,0,3.667689927419026,0,0,0,0,26.72241605122884,0,0,3.5223835372924803,215.0000057965517,27.05271475655692
Soc Trang_2011_winter_spring,2011,High,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.08491611480713,1,0,0,0,3.5570335388183594,0,0,1,1,25.118806457519533,0,0,4.686830339431762,102.60000379383564,25.636246090843564
Tra Vinh_2011_winter_spring,2011,Low,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25.064625453948977,1,0,0,0,3.2902777791023254,0,0,1,1,25.093304951985676,0,0,4.596596527099609,119.09999972581863,25.73580514817011
Ben Tre_2011_winter_spring,2011,High,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.16918706893921,1,0,0,0,3.15776793162028,0,0,1,1,25.09172159830729,0,0,4.499235897064209,80.90000028908253,25.681245622180757
Dong Thap_2011_winter_spring,2011,High,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,25.554770851135252,1,0,0,0,3.176377522945404,0,0,0,0,24.902582550048827,0,0,4.679623193740845,85.89999139308931,25.9891300201416
Dong Thap_2011_summer_autumn,2011,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.907165622711183,0,1,1,0,3.5251363039016725,0,1,0,0,26.891609700520835,0,0,3.8238015842437743,155.79999721050262,27.451134182157972
Tra Vinh_2011_summer_autumn,2011,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.751811981201172,0,0,0,1,3.3469114303588867,0,0,0,0,26.752611923217778,0,0,3.6884247779846193,230.69999900460243,27.43719418843587
Ca Mau_2011_summer_autumn,2011,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.08235397338867,0,0,0,1,3.206019647916158,0,0,0,0,26.913776652018228,0,0,3.5694810009002684,241.90000462532043,27.142249061947776
Ca Mau_2011_main_season,2011,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.846103954315183,0,1,0,0,3.593650754292806,0,0,0,0,27.011554590861003,0,0,3.454617614746094,233.9000001102686,27.14443215869722
Soc Trang_2011_summer_autumn,2011,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.77699966430664,0,1,1,1,3.292451326052348,0,0,0,0,26.780750401814775,0,0,3.612633247375488,210.29999795556068,27.36819012959798
Tien Giang_2011_summer_autumn,2011,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.6866247177124,0,1,1,1,3.4058565219243366,0,0,0,0,26.712944412231444,0,0,3.714342222213745,219.899995803833,27.63917314438593
Long An_2011_summer_autumn,2011,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.760436534881592,0,1,1,1,3.628740127881368,0,0,0,0,26.91172243754069,0,0,3.785356388092041,218.2000029087067,28.07737704685756
Ben Tre_2011_main_season,2011,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.586792373657225,0,1,0,0,3.749402268727621,0,0,0,0,26.769083658854168,0,0,3.6123046684265137,185.6999945193529,27.008824484688898
Ben Tre_2011_summer_autumn,2011,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.744708824157716,0,1,1,1,3.3753108580907187,0,0,0,0,26.76436093648275,0,0,3.698054685592651,219.899995803833,27.525490987868537
Bac Lieu_2011_main_season,2011,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.93612413406372,0,1,0,0,3.737076155344645,0,0,0,0,27.082582600911454,0,0,3.5768771886825563,204.00000975281,27.36264183407738
Bac Lieu_2011_summer_autumn,2011,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.1721661567688,0,0,1,0,3.400904162724813,0,1,0,0,27.15022201538086,0,0,3.723858833312988,180.4999946653843,27.32137153262184
Bac Lieu_2011_winter_spring,2011,High,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.45539484024048,1,0,0,0,3.778155899047852,0,0,1,1,25.42147076924642,0,0,4.7859218788146975,59.69999951124191,25.899248486473446
Vinh Long_2011_winter_spring,2011,High,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.16245851516724,1,0,0,0,3.065983867645264,0,0,1,1,24.802528127034503,0,0,4.57395299911499,93.09999990463255,25.69449288504464
Tra Vinh_2011_main_season,2011,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.58712482452393,0,1,0,0,3.74985564549764,0,0,0,0,26.758166122436524,0,0,3.613650875091553,209.6000021994114,27.0367975689116
Vinh Long_2011_summer_autumn,2011,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.72027063369751,0,1,1,0,3.3361626863479614,0,1,0,0,26.716694005330403,0,0,3.618279609680176,194.7000019103289,27.32326144263858
An Giang_2011_winter_spring,2011,High,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,25.392271041870117,1,0,0,0,3.1918805917104085,0,0,0,0,24.87050094604492,0,0,4.610268545150757,74.20000288635492,26.021432694934663
An Giang_2011_summer_autumn,2011,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.930710124969483,0,1,1,0,3.555449891090393,0,1,0,0,26.947861099243163,0,0,3.837593536376953,146.49999749660492,27.430857703799298
Long An_2011_winter_spring,2011,High,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,25.800957775115968,1,0,0,0,3.2266000548998517,0,0,0,0,24.943944676717123,0,0,4.827879314422607,63.90000075101853,25.700888406662713
An Giang_2011_main_season,2011,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.958001136779785,0,1,1,0,3.767096360524496,0,1,0,0,27.14563954671224,0,0,3.7093734312057496,146.99999752640724,27.132047562372115
Long An_2011_main_season,2011,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.633249378204347,0,1,0,0,3.780768330891927,0,0,0,0,26.75491625467936,0,0,3.683193006515503,154.099999666214,27.016663142613
Can Tho_2011_winter_spring,2011,High,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,24.8985200881958,1,0,0,0,3.089408294359843,0,0,1,1,24.71799926757813,0,0,4.524606246948242,95.99999640136956,25.711550576346266
Kien Giang_2011_summer_autumn,2011,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.939083290100097,0,1,1,0,3.4429500500361123,0,1,0,0,27.088110987345377,0,0,3.7633473443984986,184.70000106096268,27.255295253935316
Kien Giang_2011_winter_spring,2011,High,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,25.42304239273071,1,0,0,0,3.215756313006083,0,0,0,0,24.984361775716145,0,0,4.573606672286988,51.60000141710043,25.860650380452473
Hau Giang_2011_summer_autumn,2011,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.655249977111815,0,1,1,1,3.1895418802897137,1,0,0,0,26.617471822102864,0,0,3.418403511047363,201.50000023841855,26.922115325927734
Tien Giang_2011_winter_spring,2011,High,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,25.230999279022218,1,0,0,0,3.1529627362887065,0,0,1,1,24.93141581217448,0,0,4.621300563812256,80.90000028908253,25.507923943655832
Can Tho_2011_summer_autumn,2011,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.668103408813476,0,1,1,0,3.2918008089065554,0,1,0,0,26.70952606201172,0,0,3.5127134227752688,191.1000019311905,27.13843518211728
Kien Giang_2011_main_season,2011,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.816479682922363,0,1,1,0,3.738202873865763,0,1,0,0,27.071723429361978,0,0,3.7125756406784056,199.20000330358744,27.261742546444847
Hau Giang_2011_winter_spring,2011,Medium,2,1,0,0,1,1,0,0,1,1,0,1,0,0,0,24.939625453948977,1,0,0,0,3.1860427856445312,0,0,1,1,24.649278132120767,0,0,4.637849378585815,96.800001218915,25.540170215425036
Kien Giang_2012_winter_spring,2012,High,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,25.54783411026001,0,0,0,0,3.607324997584025,0,0,0,0,25.899500147501627,0,0,4.343422107696533,34.20000020414591,26.567197981334868
Can Tho_2012_winter_spring,2012,High,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,25.44695701599121,1,0,0,0,3.204193639755249,0,0,0,0,25.19827740987142,0,0,4.368318662643433,74.80000168830155,26.378713698614213
Can Tho_2012_summer_autumn,2012,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.862894821166993,0,1,1,0,3.6116647720336914,0,1,0,0,27.042860794067384,0,0,3.419554567337036,176.19999581575394,27.83268120175316
Ben Tre_2012_winter_spring,2012,High,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,25.74856252670288,1,0,0,0,3.2353596846262613,0,0,1,1,25.33463846842448,0,0,4.319343976974487,82.7999972179532,26.48838778904506
Ben Tre_2012_summer_autumn,2012,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.86679105758667,0,1,1,1,3.658716328938802,0,0,0,0,27.017693964640294,0,0,3.5500061225891115,244.4000055193901,28.029359999157133
Ben Tre_2012_main_season,2012,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.72251977920532,0,0,0,0,3.0670697053273517,0,1,0,0,25.96352793375651,0,0,3.860452642440796,161.7999997138977,26.99880481901623
Hau Giang_2012_summer_autumn,2012,Low,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.843583869934083,0,1,0,0,3.6277896722157794,0,0,0,0,27.03552729288737,0,0,3.372146124839783,206.800000667572,27.67896034604027
Hau Giang_2012_winter_spring,2012,High,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,25.27712554931641,1,0,0,0,3.2362332344055176,0,0,0,0,25.142195002237955,0,0,4.412288541793823,67.79999945312738,26.237293970017205
Kien Giang_2012_main_season,2012,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.023146057128905,0,0,0,0,3.090210469563802,0,1,0,0,26.279222997029624,0,0,3.923639516830444,134.59999725222588,27.175730659848167
Kien Giang_2012_summer_autumn,2012,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.276167392730713,0,0,1,1,3.841120131810506,0,0,0,0,27.18950055440267,0,0,3.6555269527435303,244.09999918937683,28.068191437494185
Ca Mau_2012_summer_autumn,2012,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.14589548110962,0,0,1,0,3.896733458836873,0,1,0,0,27.378221003214517,0,0,3.52046763420105,199.8999981880188,27.88580067952474
Tra Vinh_2012_winter_spring,2012,High,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,25.67295789718628,1,0,0,0,3.278058934211731,0,0,0,0,25.188166681925455,0,0,4.4821749114990235,70.60000275075436,26.4739990234375
Ca Mau_2012_main_season,2012,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.873187160491945,0,0,0,0,3.028879451751709,0,1,0,0,26.17391675313314,0,0,3.7698560667037966,137.20000149309635,27.245126724243164
Tra Vinh_2012_main_season,2012,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.67243633270264,0,0,0,0,3.13110073407491,0,1,0,0,26.05330607096354,0,0,3.861896991729736,179.90000189840794,27.080745606195357
Bac Lieu_2012_main_season,2012,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.918624019622804,0,0,0,0,3.187639252344767,0,1,0,0,26.366193771362305,0,0,3.931746788024902,137.39999762177467,27.446272622971307
Vinh Long_2012_summer_autumn,2012,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.892146396636964,0,1,1,1,3.561131763458252,0,0,0,0,26.976694107055664,0,0,3.467011752128601,248.6000018119812,28.02812421889532
Vinh Long_2012_winter_spring,2012,High,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,25.770270824432373,1,0,0,0,3.245783726374308,0,0,0,0,25.468222045898436,0,0,4.340245079994202,74.39999966323377,26.42881774902344
Bac Lieu_2012_summer_autumn,2012,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.30581216812134,0,0,1,1,3.9777129173278807,0,0,0,0,27.45133196512858,0,0,3.623794584274292,207.7000019699335,28.130102157592773
Bac Lieu_2012_winter_spring,2012,Medium,2,1,1,1,1,1,0,1,1,1,0,1,1,0,0,25.581228256225582,1,0,0,0,3.4687708775202433,0,0,1,1,25.23952662150065,0,0,4.572675886154175,69.60000055283308,26.677026839483354
An Giang_2012_winter_spring,2012,High,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,25.776645946502686,1,0,0,0,3.5626840750376383,0,0,0,0,26.1878604888916,0,0,4.2812205410003665,36.3000014424324,26.695143018450057
An Giang_2012_summer_autumn,2012,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.101750469207765,0,0,1,1,3.692798980077108,0,0,0,0,27.143000666300455,0,0,3.7309279823303223,236.2999976277351,28.15079743521554
An Giang_2012_main_season,2012,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.19133367538452,0,0,0,0,3.1387998421986896,0,0,0,0,26.288555653889976,0,0,4.037948217391968,85.09999809414148,27.04603576660156
Tien Giang_2012_summer_autumn,2012,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.854436111450195,0,1,1,1,3.67219352722168,0,0,0,0,26.924471282958983,0,0,3.5753209686279295,244.4000055193901,28.095523198445637
Tien Giang_2012_winter_spring,2012,High,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,25.863394737243652,1,0,0,0,3.3086904207865397,0,0,0,0,25.47197227478027,0,0,4.364651422500611,82.7999972179532,26.38778523036412
Tra Vinh_2012_summer_autumn,2012,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.841396141052247,0,0,0,1,3.7110546906789144,0,0,0,0,27.095944086710613,0,0,3.564353895187378,235.80000522732735,28.06140036810012
Dong Thap_2012_winter_spring,2012,High,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,26.03227014541626,1,0,0,0,3.597870953877767,0,0,0,0,26.23396987915039,0,0,4.3262384366989135,56.39999957382679,26.696570532662527
Dong Thap_2012_summer_autumn,2012,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.09987363815308,0,0,1,1,3.63736941019694,0,0,0,0,27.09272143046061,0,0,3.693958959579468,246.69999796152115,28.338435581752233
Long An_2012_summer_autumn,2012,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.97502040863037,0,1,1,1,3.632839806874593,0,0,0,0,26.997970962524413,0,0,3.710917520523071,234.29999440908432,28.662694295247395
Soc Trang_2012_winter_spring,2012,High,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,25.54116621017456,1,0,0,0,3.3678131739298505,0,0,1,1,25.07686093648275,0,0,4.559887008666992,64.4000023752451,26.37652369907924
Soc Trang_2012_summer_autumn,2012,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.86679191589355,0,1,1,1,3.7526721159617105,0,0,0,0,27.15491752624512,0,0,3.5445279407501222,202.29999911785129,27.97553198678153
Long An_2012_winter_spring,2012,High,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,26.488770294189457,0,0,0,0,3.7397531032562257,0,0,0,0,26.389221572875975,0,0,4.465231556892395,41.50000025331974,26.43551090785435
Long An_2012_main_season,2012,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.94731149673462,0,0,0,0,3.108097505569458,0,1,0,0,26.014915974934897,0,0,4.017945556640625,134.09999775886536,27.022117342267716
Soc Trang_2012_main_season,2012,High,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.64189624786377,0,0,0,0,3.1183646519978843,0,1,0,0,26.05741653442383,0,0,3.8285795974731447,137.50000116974115,27.1379330044701
Vinh Long_2013_summer_autumn,2013,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.641521167755126,0,0,0,0,3.215003800392151,0,0,0,0,26.899472935994467,0,0,3.2122039699554445,194.40000331401825,27.85163470676967
Dong Thap_2013_winter_spring,2013,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.12456159591675,1,0,0,0,3.149559489885966,1,0,0,0,25.921331532796223,0,1,4.997046875953674,12.399999782443048,26.516512007940385
Bac Lieu_2013_winter_spring,2013,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.6067494392395,0,0,0,0,3.375896422068278,0,0,0,0,25.747304153442386,0,0,4.982313094139099,39.90000205487013,26.30242347717285
Bac Lieu_2013_summer_autumn,2013,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.15570697784424,0,0,1,0,3.365538167953491,0,0,0,0,27.14577713012695,0,0,3.3402853488922117,228.4000033736229,27.91561762491862
Bac Lieu_2013_main_season,2013,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.40758180618286,0,1,1,1,3.484066677093506,0,0,0,0,26.700776545206704,0,0,3.930933504104614,246.20000171661377,27.652224676949636
Long An_2013_winter_spring,2013,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.817728805541993,0,0,0,0,3.3602270762125652,1,0,0,0,26.427000045776367,0,0,5.1049191284179685,10.10000028461218,26.42559006100609
Ben Tre_2013_summer_autumn,2013,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.64272832870483,0,0,0,0,3.214990584055583,0,0,0,0,26.830473073323567,0,0,3.308903007507324,183.80000658333304,27.931642441522506
Ben Tre_2013_main_season,2013,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.864499473571776,0,0,0,0,3.73306269645691,0,0,0,0,26.620888010660806,1,0,3.554836540222168,212.50000566244125,27.31309091477167
Ca Mau_2013_summer_autumn,2013,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.017040634155272,0,0,0,0,3.319690481821696,0,0,0,0,26.93641586303711,0,0,3.1967730045318605,328.7000000476837,27.64621807280041
Hau Giang_2013_winter_spring,2013,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.41722993850708,0,0,0,0,2.898182543118794,0,0,0,0,25.353583526611327,0,0,5.07075635433197,33.1999996304512,25.89899980454218
Can Tho_2013_summer_autumn,2013,Medium,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.638103580474855,0,1,0,0,3.1605592091878254,0,0,0,0,26.81966603597005,0,0,3.1570348072052004,212.7999918460846,27.62008321852911
Can Tho_2013_winter_spring,2013,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.427478122711182,0,0,0,0,2.94592840274175,1,0,0,0,25.5231383005778,0,1,4.928876752853394,18.400000251829624,26.039130710420153
Long An_2013_main_season,2013,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.016999626159667,0,0,1,1,3.824182160695394,0,0,0,0,26.740055338541666,1,0,3.6709547996521,214.49999809265137,27.551285153343564
Long An_2013_summer_autumn,2013,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.75762481689453,0,1,0,0,3.3862956682840983,0,0,0,0,26.974916712443033,0,0,3.323106384277344,195.20000031590465,28.495927356538317
Ca Mau_2013_main_season,2013,High,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.223707389831542,0,0,0,1,3.3115888118743895,0,0,0,0,26.47322146097819,0,0,3.806663236618042,261.6000043153763,27.437883740379696
